Hidden Layers,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.2, 0.2, 0.0]",2.19626879452971,2.325719676417923,0.1332,0.1308683495402143,0.07027651785929849,50.42721748352051,9.320416450500488,"[0.70411519 1.77410254 2.03309748 2.19836019 2.18463088 2.16363009
 2.18752488 2.19028811 2.26253867 2.26036643 2.26822227 2.28217768
 2.27184386 2.27719317 2.19040775 2.19722462 2.19513458 2.26399299
 2.20454843 2.18853859 2.20699621 2.19486612 2.19626879]","[4.70923887 2.43246817 2.98884379 2.35236873 2.5940916  2.51469992
 2.34051333 2.60896369 2.38966985 2.32213142 2.31957533 2.34763352
 2.3150091  2.31577971 2.43570183 2.36556905 2.44387919 2.32285744
 2.47691961 2.37663005 2.40426771 2.33302034 2.32571968]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.2, 0.2, 0.0]",2.1937516073445695,2.310095837513288,0.1404,0.13989681471012527,0.07387345980691884,50.42721748352051,10.523880004882812,"[0.71294952 1.92644286 1.97372235 2.15263432 2.09498402 2.11930755
 2.26554217 2.27037231 2.26861355 2.24943052 2.26043039 2.22749339
 2.2203092  2.20239242 2.10853399 2.14005557 2.06264965 2.07597057
 2.20868598 2.20582883 2.26996639 2.23235156 2.20586291 2.2323047
 2.20710122 2.19375161]","[3.84194964 2.59174355 2.58642011 2.41458747 2.41951113 2.64138387
 2.3167836  2.3360983  2.31633001 2.3048789  2.34349402 2.3035652
 2.3053516  2.45383708 2.36402828 2.29582472 2.48913855 2.94581416
 2.34358507 2.33711161 2.33180121 2.31182583 2.32603858 2.35545391
 2.34534459 2.31009584]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",2.1585273572587775,2.348134717242491,0.1249,0.128304212742753,0.0670368126631874,55.91109561920166,11.852906942367554,"[1.3245456  1.83216199 1.90707056 1.90188888 1.95044233 2.04800838
 2.06296264 2.13138861 2.14031803 2.16132997 2.07727325 2.09944872
 2.12829907 2.13836299 2.22340633 2.17070702 2.21352246 2.21507538
 2.20164375 2.16779251 2.17931158 2.15905644 2.18410369 2.17139979
 2.14184794 2.12481695 2.14916731 2.15852736]","[2.49052327 2.39915409 2.38653478 2.47494102 2.66040615 2.5490656
 2.47979837 2.42081977 2.29668302 2.34275286 2.33717887 2.38614671
 2.31403294 2.37830937 2.32104747 2.35872893 2.30750304 2.27851882
 2.29072536 2.50335726 2.33511972 2.3394703  2.31900553 2.32284624
 2.38957813 2.46908188 2.32819957 2.34813472]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",2.1366099213132137,2.287288170140273,0.1463,0.14308260288930383,0.08436427179199578,55.91109561920166,11.07029938697815,"[1.37044905 1.73693001 1.95040511 1.97716507 1.97488681 2.06976849
 2.14123392 2.07662594 2.11357724 2.10647295 2.08949403 2.12512615
 2.10481512 2.10056326 2.1281079  2.15799269 2.14434532 2.11580726
 2.12498322 2.10141146 2.07770787 2.11010848 2.13796589 2.12849696
 2.1239715  2.13660992]","[2.41126491 2.46391846 2.33560336 2.4514664  2.45020753 2.34887689
 2.27655202 2.39235773 2.32272661 2.38200146 2.30848527 2.29991331
 2.32728768 2.31518226 2.30734428 2.24812797 2.27400395 2.27265993
 2.24738318 2.25968321 2.27871194 2.33376285 2.34637563 2.29848042
 2.29343042 2.28728817]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",2.0621221229601256,2.46463175081285,0.1852,0.18791085524254791,0.13497935057607865,55.91109561920166,6.482095718383789,"[1.364498   1.94584393 1.90907802 1.93093694 1.9345689  1.9437015
 2.00608823 2.06886038 2.02893807 2.07043022 2.04384867 2.07538878
 2.08734422 2.07898669 2.06212212]","[2.52372197 2.32486634 2.44648996 2.41601085 2.24789657 2.40603769
 2.49934474 2.30065304 2.27906979 2.25121603 2.34294358 2.27149596
 2.28080997 2.37092818 2.46463175]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",2.074979862832921,2.228762443086954,0.1527,0.15293136083761935,0.08275248135762557,55.91109561920166,9.381226539611816,"[1.34286743 1.97992242 1.87246446 1.91943932 1.95098504 1.97902893
 2.02231501 2.01489147 1.94572337 2.0176606  2.01603424 2.00719974
 2.06198119 2.04936253 2.06872492 2.10011847 2.0948841  2.09629932
 2.0788859  2.05229667 2.10038544 2.07497986]","[2.68736086 2.49225513 2.34776447 2.29739696 2.33187862 2.3368512
 2.309433   2.2519303  2.31376722 2.28259557 2.29506564 2.19851889
 2.27730442 2.21738138 2.23101165 2.27764304 2.21273491 2.23421986
 2.24609075 2.27152112 2.2465236  2.22876244]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",2.132000093337848,2.229708871868828,0.1583,0.16428397311198223,0.0772502745999081,55.91109561920166,16.96457028388977,"[1.32676658 1.87508814 2.03797138 1.98822631 1.99886454 2.01046566
 1.98068644 2.05079898 2.11049251 2.09054628 2.06260931 2.07393761
 2.08091831 2.07882597 1.9933534  2.09123086 2.07903763 2.11727513
 2.11116044 2.11443967 2.13386465 2.12980142 2.12606518 2.10258662
 2.1068773  2.15984597 2.11360233 2.15213465 2.13208934 2.15268893
 2.14139021 2.13196609 2.14224479 2.17281312 2.12822081 2.11176449
 2.10150259 2.15314903 2.14543395 2.13200009]","[2.76453638 2.65017923 2.35649694 2.51191177 2.51457462 2.49360708
 2.52307875 2.29665961 2.33356928 2.4287505  2.2961335  2.27817205
 2.31352351 2.30751156 2.33315119 2.27994856 2.29825251 2.3193872
 2.31303898 2.28261447 2.26783892 2.28933917 2.32490111 2.27819775
 2.24697291 2.23595523 2.23574301 2.24539634 2.24429051 2.24575491
 2.2580896  2.23438191 2.24303474 2.26333173 2.26044154 2.2455938
 2.37366901 2.30805443 2.36739026 2.22970887]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",2.289240063763517,2.3187229775824774,0.096,0.1006977096618531,0.018822104970415858,59.4927818775177,9.165089845657349,"[1.56699774 2.20054399 2.25251588 2.26154138 2.27443305 2.26419771
 2.23848521 2.24121129 2.28375298 2.26934953 2.27266015 2.26565549
 2.25769392 2.2682945  2.27458905 2.26575488 2.27221159 2.27813936
 2.2717674  2.28362889 2.28876687 2.28924006]","[2.71389943 2.49831967 2.31134434 2.32434079 2.29532301 2.30783847
 2.31625765 2.3106582  2.31214101 2.29351289 2.30302218 2.28810948
 2.30645484 2.30580829 2.30036008 2.31586969 2.30249751 2.30596692
 2.31319541 2.32991302 2.3104172  2.31872298]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",2.2713240412232936,2.3246000406639076,0.103,0.10030091792099691,0.019250979666879556,59.4927818775177,10.240374088287354,"[1.51029833 2.06959944 2.178602   2.21829627 2.22441156 2.21050944
 2.25819909 2.27978317 2.28014789 2.27744341 2.28259602 2.26192528
 2.24753827 2.2523359  2.27132404]","[2.95029291 2.35009796 2.36144582 2.31788467 2.2778092  2.54915206
 2.31478053 2.31412277 2.2933871  2.30209589 2.31655674 2.30963773
 2.30522326 2.31856788 2.32460004]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",2.27556374911844,2.3082325373205013,0.1093,0.10759997994788925,0.03418079197230369,59.4927818775177,10.01242446899414,"[1.56858989 2.17721667 2.22039607 2.238065   2.26183048 2.24989358
 2.22678306 2.24811851 2.27093744 2.28487596 2.25591232 2.2856333
 2.28900379 2.27556375]","[2.56259449 2.45686087 2.3376178  2.30231138 2.31787587 2.31504426
 2.32444638 2.33156094 2.3310667  2.30519046 2.30785099 2.31650098
 2.30438902 2.30823254]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",2.250233189951572,2.3225213832911127,0.1136,0.11261103254857514,0.04144107465390916,59.4927818775177,16.85796284675598,"[1.6201048  2.15332988 2.1991683  2.17119545 2.22710165 2.26394611
 2.2697322  2.27925658 2.2630861  2.25898709 2.24933056 2.24188067
 2.28061093 2.26661578 2.22373139 2.26903728 2.27569717 2.27519815
 2.23577747 2.26861542 2.27269526 2.25061326 2.27745262 2.28795466
 2.2818881  2.28893908 2.28622137 2.25580852 2.20524645 2.27260678
 2.26392967 2.28074039 2.27205265 2.28002799 2.28417919 2.27063089
 2.26851236 2.23939691 2.24614324 2.25023319]","[2.48201793 2.35043236 2.34066255 2.35392133 2.33268249 2.31762949
 2.31657196 2.32350947 2.31170778 2.35598746 2.33679306 2.31234761
 2.31706263 2.37083174 2.33477654 2.35581002 2.31381041 2.30999984
 2.33060639 2.32201691 2.31827078 2.36117324 2.30863586 2.31195289
 2.31162034 2.3279337  2.31608202 2.31154951 2.33300746 2.29627127
 2.31821062 2.31706868 2.30832783 2.30889017 2.31327855 2.32779997
 2.30758245 2.41849618 2.34737826 2.32252138]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",2.2731518943460034,2.3381916406499452,0.1035,0.10164681363376801,0.022889849052048397,59.4927818775177,13.027255296707153,"[1.46578841 2.09163088 2.19718427 2.26485179 2.25678755 2.2394685
 2.2176671  2.21163923 2.21586753 2.26886144 2.28863518 2.27690789
 2.28536227 2.28017157 2.26912138 2.26760578 2.27843982 2.27564974
 2.26843252 2.29223718 2.27954536 2.28428256 2.27497982 2.25288907
 2.26348707 2.28258513 2.2790603  2.29341014 2.28059877 2.29306572
 2.28264923 2.27315189]","[2.56922765 2.3462968  2.49312139 2.31477429 2.31833605 2.34069036
 2.31817818 2.35113432 2.36367187 2.34843819 2.31612636 2.3436963
 2.31777669 2.31144679 2.32647369 2.31557507 2.31499949 2.32223223
 2.3087692  2.31738831 2.31660262 2.30633291 2.31262574 2.32190572
 2.31847944 2.30893786 2.31583837 2.3069049  2.32794364 2.31727964
 2.30822045 2.33819164]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.0, 0.0, 0.0]",2.2836214740246996,2.333250346850987,0.1019,0.1003029398566924,0.019060408235146382,53.23687720298767,13.139389514923096,"[0.24307364 0.65252009 1.90276838 2.05330037 2.12733663 2.26600709
 2.27030815 2.28106055 2.25861999 2.2758267  2.27859725 2.28688266
 2.24747722 2.28106431 2.27913676 2.28297574 2.27272841 2.26774875
 2.27684157 2.2729621  2.25187431 2.26705986 2.27452074 2.28415159
 2.27691579 2.28189206 2.27356263 2.27377045 2.27952119 2.25492587
 2.27715331 2.26319452 2.27874803 2.28362147]","[6.75623903 6.42455238 2.90760564 2.62058771 2.86098285 2.3297374
 2.37513332 2.33462916 2.33576256 2.3469327  2.36441059 2.33183423
 2.34573886 2.32356783 2.3186345  2.34428032 2.33833146 2.33273334
 2.33394179 2.3608149  2.351107   2.33113803 2.32614162 2.31543058
 2.335489   2.34693518 2.31722755 2.34880121 2.32394425 2.3207211
 2.34018087 2.37654333 2.34760449 2.33325035]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.0, 0.0, 0.0]",2.245404223876297,2.357232469768534,0.1005,0.1017526777020448,0.021434683677998456,53.23687720298767,7.551419019699097,"[0.24246843 1.09554058 1.8958855  2.03105479 2.07007415 2.16890879
 2.21279219 2.2291386  2.28271136 2.27184729 2.26872756 2.28723105
 2.2713266  2.27920745 2.28632003 2.26799812 2.2605943  2.25603228
 2.24540422]","[7.27495982 5.30348128 3.05061543 2.61027898 2.64371025 2.37566754
 2.34783157 2.47244678 2.32434762 2.33513745 2.34628648 2.33985947
 2.35569171 2.34165906 2.33071793 2.36741433 2.33962739 2.35556186
 2.35723247]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.0, 0.0, 0.0]",2.273223689669573,2.3372811525183605,0.1006,0.10072392289363655,0.019832074673039247,53.23687720298767,6.873392581939697,"[0.2564364  0.91707598 1.90012407 2.11028648 2.09477181 2.25666231
 2.22907725 2.2674189  2.26170906 2.26598711 2.24706225 2.24013078
 2.22564269 2.2285101  2.24392363 2.23818238 2.20623394 2.27322369]","[7.07862877 4.45275828 3.19531126 2.41189699 2.51973814 2.35468394
 2.34276533 2.32600415 2.34547972 2.352243   2.35851118 2.51803089
 2.38013546 2.34677335 2.35620889 2.39920344 2.34019902 2.33728115]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.0, 0.0, 0.0]",2.2713830483344983,2.3398087731293904,0.099,0.1000005127416295,0.018210851409906203,53.23687720298767,10.039709329605103,"[0.22373033 1.10505103 2.02592596 2.08815657 2.25289512 2.25960963
 2.26119792 2.24867203 2.2448906  2.27153279 2.17511767 2.25305235
 2.27470763 2.27656617 2.27172054 2.27661664 2.27701472 2.28514849
 2.26259228 2.28233861 2.26161604 2.26772534 2.24592208 2.27427923
 2.28417673 2.27138305]","[6.88655031 3.98237422 2.80733183 2.58849326 2.41775443 2.43025542
 2.3403916  2.34921397 2.35017846 2.34592627 2.47471607 2.35748559
 2.34210579 2.34725119 2.32814129 2.31712477 2.31852225 2.33214709
 2.32714978 2.341508   2.34265783 2.33155421 2.41224003 2.36787525
 2.34457071 2.33980877]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.0, 0.0, 0.0]",2.28243777919946,2.3441724112166042,0.1023,0.10038470599727631,0.019278051046554452,53.23687720298767,15.417658805847168,"[0.23012225 0.98976337 1.73475278 2.15951224 1.93056772 2.13793602
 2.05556404 2.23674447 2.2393038  2.21669267 2.26538462 2.26470166
 2.25340715 2.27221327 2.26092976 2.26621011 2.24621352 2.23986434
 2.21128359 2.2661785  2.26064494 2.23930775 2.25123806 2.2701092
 2.24176095 2.27385524 2.27163301 2.26246673 2.27375055 2.26176892
 2.28412187 2.26335116 2.22351567 2.26943481 2.28815782 2.27579912
 2.27827129 2.28066912 2.27761557 2.28243778]","[6.61756941 5.13829076 3.42886047 2.37301393 2.42392806 2.57282717
 2.76587659 2.40788374 2.39115141 2.62319995 2.32956602 2.34273835
 2.35448651 2.32755495 2.37792867 2.33917075 2.41704307 2.34894444
 2.46648657 2.34460528 2.32228329 2.42558709 2.35572632 2.33172176
 2.38014385 2.35778992 2.41511044 2.35941396 2.37091476 2.3816036
 2.32083223 2.34877235 2.46249233 2.35922718 2.31437602 2.33858981
 2.32573783 2.31916602 2.31001045 2.34417241]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.2, 0.2, 0.0]",2.2845082288254863,2.3084042451044384,0.1022,0.10061143473836758,0.020038458328238196,53.64993166923523,12.387706279754639,"[0.75834503 1.90425012 2.14515406 2.19456848 2.23304808 2.28344778
 2.24191182 2.25655402 2.2799825  2.25926866 2.2711392  2.26961824
 2.27699288 2.27866154 2.2724281  2.28486847 2.27239706 2.28068032
 2.24733664 2.27117831 2.29294874 2.27117757 2.24932827 2.26237676
 2.27913707 2.25763914 2.25895933 2.24364284 2.27389798 2.26820144
 2.28450823]","[3.99200418 2.52096789 2.44740832 2.44818721 2.35192241 2.36456821
 2.38338414 2.31259984 2.3388613  2.35440748 2.34991781 2.31150333
 2.32218179 2.32033802 2.35336893 2.34001888 2.33303876 2.31578702
 2.33997995 2.32201301 2.30781797 2.33147404 2.32996641 2.32585802
 2.32164162 2.32344102 2.32259878 2.4624411  2.32888749 2.37299232
 2.30840425]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.2, 0.2, 0.0]",2.281890215622062,2.321439441158306,0.1009,0.10069578267305637,0.01963844702177863,53.64993166923523,7.541781187057495,"[0.70677654 1.5449762  2.10578566 2.19417167 2.28787808 2.28055826
 2.25143464 2.27661829 2.24489507 2.26910399 2.28051071 2.27542785
 2.2831955  2.23058269 2.17216872 2.2846641  2.28399712 2.28189022]","[4.64609785 2.77012162 2.35653375 2.31951592 2.31542886 2.33682377
 2.32716298 2.30981591 2.34634331 2.32650432 2.35914553 2.31041663
 2.33858888 2.31697423 2.3346569  2.31047213 2.32545916 2.32143944]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.2, 0.2, 0.0]",2.276545923285753,2.3298655362420786,0.1027,0.10180656944247699,0.022538755713051615,53.64993166923523,12.086993932723999,"[0.73865945 1.75850329 2.12581789 2.14939582 2.24697768 2.26195545
 2.26061173 2.25307242 2.22829176 2.23279419 2.22118404 2.24910876
 2.26839842 2.27602343 2.27402568 2.28017577 2.27409205 2.27793636
 2.27481149 2.26435975 2.28502556 2.27434385 2.28046117 2.26916992
 2.26730831 2.27222516 2.28087452 2.2643013  2.24626169 2.27654592]","[4.57515159 2.90447745 2.42174351 2.39226104 2.35412299 2.33009683
 2.32667193 2.3427421  2.36624694 2.34107542 2.45326376 2.31932843
 2.32731784 2.32880219 2.36243425 2.33122212 2.33665275 2.33218245
 2.32800972 2.31561482 2.32361853 2.33460842 2.33329492 2.32379355
 2.3230263  2.32535346 2.34143607 2.36614649 2.37399609 2.32986554]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.2, 0.2, 0.0]",2.271662368995236,2.314425806597665,0.1025,0.10166462313159293,0.02164068524266476,53.64993166923523,8.852460622787476,"[0.69844548 1.88641185 2.08779255 2.12561921 2.22363275 2.19830159
 2.28412724 2.26502795 2.25510007 2.26691144 2.22426496 2.26024719
 2.272112   2.2736992  2.22766125 2.2739175  2.24327717 2.28449273
 2.26548436 2.26935636 2.25208153 2.27166237]","[4.14444975 2.65708534 2.35223776 2.35286923 2.33560679 2.3247731
 2.3086826  2.33098248 2.32305023 2.357229   2.31286652 2.30230803
 2.3260617  2.32405416 2.32347161 2.31424507 2.35021746 2.31643692
 2.3185962  2.32624561 2.35581974 2.31442581]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.2, 0.2, 0.0]",2.266944720747282,2.331626648335708,0.0981,0.10019936307124425,0.018244602418125824,53.64993166923523,12.594972372055054,"[0.74757255 1.81758688 1.97235399 2.07683421 2.08314429 2.07426019
 2.05771194 2.15672395 2.26898512 2.2650215  2.26403295 2.28130053
 2.27969333 2.26385628 2.25436413 2.26376722 2.2670831  2.28241589
 2.26734661 2.26514368 2.27956651 2.27256001 2.28230863 2.26113487
 2.25410579 2.27346109 2.26595985 2.27323723 2.28405708 2.27016622
 2.26694472]","[4.73086459 2.53837137 2.45141579 2.3874967  2.43898749 2.45517439
 2.38461358 2.4116941  2.32508749 2.34726091 2.32679031 2.31235034
 2.31609861 2.35267586 2.35875333 2.32997127 2.34376194 2.33301108
 2.33680374 2.34933385 2.3066521  2.3173493  2.30865614 2.34376221
 2.36987678 2.34442247 2.34711735 2.32342696 2.3196249  2.32399104
 2.33162665]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.2, 0.3, 0.3, 0.2]",2.1046232919815444,2.2244323658730347,0.1604,0.15691251325433236,0.0956853881264358,65.88417458534241,11.382474660873413,"[1.37246016 1.97626786 1.98093587 2.0708518  2.06590754 2.05978135
 2.0113795  2.04176473 2.09861672 2.09824511 2.03730064 2.04639125
 2.0895188  2.07288613 2.15148793 2.06889756 2.07453995 2.09288181
 2.09202162 2.07454517 2.09118801 2.16612264 2.13099969 2.11437365
 2.11589587 2.0821812  2.10462329]","[2.8091854  2.31399813 2.60195367 2.34688656 2.31994165 2.31766521
 2.38914531 2.36222389 2.28049045 2.4433309  2.30806586 2.2497386
 2.38357886 2.33086319 2.26551374 2.27860266 2.21350219 2.36310519
 2.34577694 2.28877696 2.27657107 2.27956947 2.28028604 2.31119717
 2.22553119 2.24330438 2.22443237]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.2, 0.3, 0.3, 0.2]",2.1110931627932024,2.2320990010706367,0.1394,0.14189897971200727,0.075085607273774,65.88417458534241,16.415278911590576,"[1.30201961 1.80730463 1.93484462 1.93923297 1.94064747 1.91599689
 1.95698071 2.02791056 1.95111982 2.00104696 2.02043292 2.05872448
 2.01064901 2.02041526 2.04069711 2.09486514 2.07766191 2.08848256
 2.11698056 2.04202214 2.10956556 2.07382369 2.10102462 2.09632302
 2.06311145 2.10211851 2.11207191 2.09995876 2.09294396 2.07371238
 2.0817656  2.02972513 2.07151541 2.06917824 2.06276398 2.09926279
 2.07701382 2.08717336 2.11109316]","[2.68202266 2.46935247 2.39115844 2.34199705 2.38086719 2.43769015
 2.56814646 2.27549311 2.34195585 2.27835365 2.34057158 2.26619423
 2.24835744 2.24197317 2.27974832 2.35140502 2.30194996 2.28119825
 2.25435922 2.24252275 2.23564693 2.25581831 2.30710376 2.23202627
 2.27122022 2.28238567 2.25993854 2.28409177 2.20092639 2.20311348
 2.29779088 2.29291604 2.30146869 2.28712887 2.26443521 2.29252455
 2.53744485 2.26473315 2.232099  ]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.2, 0.3, 0.3, 0.2]",2.111302648100194,2.398664996515513,0.1882,0.18867838117155897,0.13561647069292904,65.88417458534241,11.070549964904785,"[1.31990598 1.89914876 2.03413633 2.01795765 2.08238635 2.01360911
 2.06304564 1.98831717 2.09243578 2.00172662 1.97792346 2.04833371
 1.98499361 1.9898622  2.0074024  2.03969399 2.08644803 2.09635487
 2.03953681 2.10533835 2.09429886 2.09152788 2.07114387 2.10459362
 2.11592503 2.11130265]","[2.83963009 2.36735613 2.28723895 2.5087171  2.28676748 2.29273699
 2.31039696 2.35170266 2.26571407 2.33423659 2.32952561 2.37380173
 2.59148487 2.36257375 2.41985095 2.22559349 2.30938314 2.25699265
 2.27187541 2.30163332 2.30864235 2.32233205 2.25919194 2.28020461
 2.30056145 2.398665  ]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.2, 0.3, 0.3, 0.2]",2.1174804016293005,2.2344395995743116,0.1717,0.17197513401070846,0.0861965124505562,65.88417458534241,16.88188934326172,"[1.28963028 1.92850951 2.05630525 2.08897309 2.05003514 2.09510528
 2.02862399 2.13613301 2.10218127 2.08320827 2.11827706 2.09824954
 2.06576971 2.14933872 2.06674139 2.06637126 2.13743129 2.1146417
 2.05880275 2.04178825 2.07874857 2.06608147 2.08461826 2.10613474
 2.05186895 2.10141799 2.11965539 2.13329204 2.12239802 2.13145969
 2.10061896 2.08748353 2.00228737 2.07405429 2.02633537 2.08640456
 2.07208472 2.08494181 2.06966294 2.1174804 ]","[2.85143869 2.48609674 2.31395761 2.3751687  2.28757674 2.28877446
 2.26968538 2.31371928 2.35032519 2.31698096 2.29009859 2.30572636
 2.26118966 2.25110531 2.28787225 2.28644577 2.24558983 2.28943826
 2.25129707 2.21541755 2.21288268 2.22131821 2.3062462  2.26826167
 2.34644516 2.20491118 2.21696518 2.22976826 2.27101004 2.22309961
 2.2597962  2.45503859 2.30832292 2.20140608 2.26835786 2.24379961
 2.28163737 2.22010074 2.25820026 2.2344396 ]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.2, 0.3, 0.3, 0.2]",2.0367731078301845,2.323440057472114,0.1516,0.15638647332380753,0.10599642387564227,65.88417458534241,9.92197585105896,"[1.36239735 1.78475846 2.04365735 1.97452678 1.92520078 2.01266413
 2.0354736  2.0369762  2.0603104  2.07685804 2.12429926 2.10269316
 2.13499546 2.12335194 2.1451019  2.05817822 2.10651803 2.09376558
 2.06018813 2.06740201 2.07875327 2.05294794 2.03677311]","[2.58089247 2.46308188 2.2984128  2.41107011 2.48659147 2.44575101
 2.49437036 2.38035347 2.33695491 2.32148762 2.34436935 2.34108278
 2.2687391  2.28686148 2.28988225 2.33719905 2.30922094 2.29072986
 2.28479663 2.31035871 2.33873413 2.37883526 2.32344006]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.4, 0.4, 0.0]",2.2695358544545865,2.32201805140512,0.1034,0.10183416425115846,0.022503502730825305,38.42857074737549,6.0442938804626465,"[1.50586427 2.22810802 2.20761598 2.2649611  2.27930163 2.28047589
 2.26451427 2.27973566 2.27994471 2.28605864 2.26171313 2.28111801
 2.2809693  2.2794717  2.26953585]","[2.89312487 2.32990631 2.31690305 2.3032969  2.3009454  2.3238286
 2.30909891 2.31953462 2.32063461 2.31465494 2.30605195 2.31690168
 2.34022319 2.31519579 2.32201805]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.4, 0.4, 0.0]",2.283413411992823,2.3295224797428973,0.1058,0.10269143454297351,0.024161423634178343,38.42857074737549,5.539754867553711,"[1.67277895 2.20955664 2.24553255 2.26021327 2.27626082 2.28570206
 2.28455046 2.29276427 2.28444974 2.28572067 2.28158675 2.27978884
 2.28341341]","[2.37988538 2.30344737 2.30162139 2.32176296 2.33287488 2.31288372
 2.32363754 2.30813684 2.32010958 2.32117442 2.32977917 2.33253894
 2.32952248]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.4, 0.4, 0.0]",2.285292839414925,2.3141190117231982,0.0987,0.10049158076470507,0.019271570256605117,38.42857074737549,5.7258219718933105,"[1.61060699 2.15227823 2.2482268  2.2718979  2.2638679  2.25600489
 2.2769963  2.28418496 2.28581599 2.27894065 2.28240471 2.28613717
 2.29181335 2.28529284]","[2.440565   2.31800562 2.31669029 2.30609197 2.33121757 2.33493883
 2.32946434 2.30981864 2.3127991  2.31479608 2.31003952 2.31399835
 2.31539713 2.31411901]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.4, 0.4, 0.0]",2.279798326599225,2.3106989542857352,0.1049,0.10146201527690005,0.021994309840139843,38.42857074737549,15.640099048614502,"[1.67925348 2.20745907 2.27981802 2.28422126 2.27729419 2.26376268
 2.25931666 2.27327642 2.27945515 2.2854822  2.28190149 2.26690887
 2.25993736 2.26070112 2.28540322 2.27626362 2.27887168 2.27639707
 2.27472976 2.24734606 2.26799374 2.2678595  2.27880773 2.27107058
 2.27833596 2.26205129 2.25910931 2.27353401 2.2489471  2.26792903
 2.27957532 2.28724849 2.271915   2.27809405 2.27052533 2.28840606
 2.28306498 2.27979833]","[2.52662979 2.33539309 2.32399958 2.3087985  2.31685511 2.31914178
 2.33951824 2.3089327  2.31499334 2.30565261 2.30837289 2.3383316
 2.30855274 2.31042947 2.31174328 2.31386973 2.31943529 2.3188938
 2.32126323 2.30073423 2.31136803 2.31036529 2.30277649 2.31301378
 2.30176314 2.39190065 2.30314588 2.29950794 2.38524351 2.35266048
 2.31160995 2.30251695 2.30788697 2.31197487 2.32400322 2.30954411
 2.30882429 2.31069895]"
"[128, 64, 32, 10]",0.001,128,Momentum,False,0.001,"[0.0, 0.4, 0.4, 0.0]",2.2871478424120752,2.316696555414904,0.0995,0.10030843637750042,0.01867432351553464,38.42857074737549,5.276536226272583,"[1.60912722 2.13066521 2.26391129 2.25541565 2.28730244 2.2879253
 2.2772341  2.2821099  2.27807313 2.27341902 2.27629063 2.28699796
 2.28714784]","[2.69662072 2.30689486 2.30279597 2.33492005 2.30600164 2.31077789
 2.32643271 2.32016399 2.31073701 2.336732   2.31685431 2.31171921
 2.31669656]"
