Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Hidden Layers,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
0.4391,2.6763,0.3812,0.3806,0.3746,0.001,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",53.76668643951416,15.899327039718628,"[0.94163134 0.66608846 0.59706766 0.58222777 0.55075521 0.54294847
 0.47651092 0.49987668 0.50762441 0.4953053  0.47591606 0.44727357
 0.47112387 0.46238921 0.44799118 0.45263155 0.45376627 0.42917343
 0.42729249 0.41554891 0.42658696 0.40647257 0.43913188]","[2.66869563 3.18569055 3.01488199 2.7593625  2.73289985 2.62219078
 2.9637976  2.94700481 2.75628538 2.77561166 3.03441643 2.75110764
 2.59288819 2.77142734 2.94984873 3.06648393 2.73617933 2.70144261
 2.84318223 2.90380311 2.84934271 2.64233028 2.67629055]"
0.476,3.1418,0.3325,0.3343,0.3201,0.001,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",53.76668643951416,6.801822900772095,"[0.89355977 0.66144967 0.56563848 0.54635334 0.53422056 0.52387403
 0.50620807 0.499728   0.50894735 0.48770748 0.47604673]","[2.44686558 2.79079684 2.94633613 2.81053277 2.86937172 2.73658152
 2.97421702 2.75513961 2.67119314 2.95897079 3.14183496]"
0.6055,2.1695,0.4329,0.4327,0.43,0.001,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",95.40803718566895,36.58869791030884,"[1.34183008 1.0609563  0.95286669 0.93206805 0.85827455 0.7940421
 0.815214   0.77903923 0.77566097 0.75900098 0.73264326 0.71522946
 0.72721148 0.69829938 0.67674235 0.66647537 0.68878729 0.69307038
 0.68224315 0.64398731 0.66965295 0.62748666 0.65113215 0.63533238
 0.6271709  0.63307291 0.64497039 0.61945056 0.65168919 0.63860299
 0.62768174 0.58426468 0.59582439 0.59100896 0.60688302 0.61144078
 0.59005069 0.59274385 0.61299502 0.60554824]","[2.15517545 2.09582938 2.05350702 2.21082137 2.16932513 2.11188418
 2.18780443 2.01236799 2.1643435  2.061384   2.09702247 2.07193195
 2.32629607 2.10993527 2.08526396 2.19054179 2.00625734 2.01810592
 2.04027916 2.08947488 2.28088836 2.09625385 2.00104901 2.34594959
 2.28550134 2.19156647 2.16083663 2.12953281 2.15585097 1.96969033
 2.13355632 2.26446579 2.0995526  2.10777509 2.02139586 2.06576214
 2.18959678 2.11488659 2.28154665 2.1694518 ]"
0.6613,2.3009,0.4005,0.3985,0.3912,0.001,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",95.40803718566895,16.068689346313477,"[1.3299504  1.03768782 0.94030651 0.87569492 0.83606198 0.81544242
 0.79418447 0.76284531 0.75747763 0.7462284  0.72268153 0.72496719
 0.70530858 0.70734159 0.70110876 0.6772591  0.69387955 0.66128891]","[2.06184068 2.18749406 2.23774298 2.14149582 2.28922676 2.13666748
 2.1681156  2.04196694 2.26963989 2.14926367 2.152921   2.25586552
 2.41405495 2.13264567 2.06643917 2.26609862 2.08577547 2.30091147]"
0.664,2.2006,0.4025,0.4025,0.3992,0.001,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",95.40803718566895,16.977572917938232,"[1.30680556 1.05750764 0.96064989 0.90211006 0.87059408 0.82674424
 0.79449484 0.84071201 0.79353514 0.76793957 0.76620095 0.72163463
 0.7168756  0.73068907 0.7406735  0.69695787 0.67710914 0.66522893
 0.6639863 ]","[2.30499673 2.08091904 2.05879791 2.20925112 2.12136861 2.15237165
 2.12256621 2.0538572  1.98658174 2.12297503 2.05514529 2.31979692
 2.1157193  2.0381262  2.03077042 2.36415918 2.06320526 2.18451143
 2.20056799]"
0.738,2.2251,0.4081,0.4071,0.3945,0.001,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",95.40803718566895,9.722959280014038,"[1.36278498 1.07621809 0.95867962 0.92794189 0.87939419 0.81868651
 0.82256682 0.79718126 0.77308221 0.79317647 0.73799912]","[2.06264453 2.2116614  2.12235562 2.21168287 2.26344753 2.18284306
 2.08148869 2.19821107 2.11226114 2.08720879 2.22511447]"
0.7039,2.0776,0.4235,0.4231,0.4214,0.001,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",95.40803718566895,15.80312466621399,"[1.37062843 1.09741647 0.95530799 0.89891621 0.86806822 0.82914107
 0.82130526 0.80842989 0.78228118 0.75526427 0.73326994 0.72765327
 0.69023822 0.7091789  0.69091864 0.67019252 0.67962687 0.70386931]","[2.10103    2.01892954 2.1039947  2.16802859 2.11369204 2.22214391
 2.13546861 2.00338859 2.2209687  2.16117487 2.23880969 2.23855673
 2.14680963 2.05506699 2.17373226 2.15435574 2.30470773 2.07759874]"
0.8875,1.6186,0.4733,0.4749,0.4661,0.001,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",238.1835012435913,67.30456113815308,"[1.61079836 1.36608722 1.27100929 1.21406813 1.13945188 1.12257908
 1.10577221 1.06159981 1.04864241 1.04233643 1.01655588 1.01515273
 0.99143817 0.98063715 0.97315434 0.98649616 0.95407153 0.95192586
 0.96351917 0.95593644 0.93863518 0.9160052  0.91186317 0.93609596
 0.92059141 0.9397774  0.91774047 0.91510335 0.90368108 0.91541594
 0.91563636 0.88647527 0.88920507 0.89005912 0.90346959 0.88522281
 0.86688168 0.89256311 0.87312471 0.88748075]","[1.80605724 1.72434299 1.69687721 1.73337082 1.71388258 1.62805828
 1.63445879 1.75052491 1.66764049 1.73495065 1.73881182 1.60302481
 1.61205461 1.75786647 1.66599558 1.63090399 1.64870271 1.60464648
 1.7217216  1.70932773 1.6931223  1.57016934 1.66527231 1.69497603
 1.83787238 1.63123484 1.67161555 1.62669586 1.69453955 1.56298359
 1.59626212 1.5781302  1.73138884 1.63533858 1.60526394 1.64538424
 1.62704343 1.5887124  1.68687726 1.61856275]"
0.9235,1.5876,0.4785,0.4768,0.4705,0.001,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",238.1835012435913,41.84056830406189,"[1.64170637 1.37396161 1.28372106 1.24050355 1.17450371 1.14133924
 1.11019701 1.09250422 1.07501602 1.04608683 1.02663548 1.0049839
 1.00703809 0.99033973 0.98857725 0.96438981 0.97356029 0.96069905
 0.94343963 0.94477646 0.94517754 0.92259195 0.93897132 0.93092708
 0.9234567 ]","[1.77087399 1.65765542 1.74109189 1.655757   1.72542158 1.78864329
 1.73702151 1.64942214 1.634594   1.68903655 1.63957792 1.70342161
 1.7105035  1.64542075 1.58534551 1.64173684 1.63978915 1.62260545
 1.62299401 1.64304063 1.64778935 1.6655078  1.66063526 1.586479
 1.58763059]"
0.9056,1.6676,0.4529,0.4536,0.4436,0.001,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",238.1835012435913,48.119171142578125,"[1.61137107 1.40493174 1.29293793 1.22958821 1.20353851 1.14070622
 1.09879075 1.09574636 1.04861173 1.03168881 1.03461311 1.00052134
 0.99939057 0.98183219 0.96348982 0.96805224 0.95894096 0.97788916
 0.96151711 0.9509312  0.93057557 0.92991855 0.91128436 0.93797326
 0.93715894 0.92382693 0.91010316 0.90562095]","[1.8091053  1.67715101 1.71836067 1.66409992 1.74577006 1.67703663
 1.67885391 1.64973486 1.63653692 1.70033821 1.62977655 1.80719574
 1.65939378 1.65536961 1.67942771 1.88977875 1.75705816 1.61198475
 1.72845128 1.68200205 1.66794652 1.65329273 1.66472336 1.67788462
 1.72397256 1.6377994  1.67857212 1.66764328]"
0.8921,1.6635,0.4588,0.4571,0.4553,0.001,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",238.1835012435913,48.871323347091675,"[1.59741518 1.3866682  1.26555201 1.21914866 1.16371359 1.11575025
 1.10015069 1.0794378  1.07449913 1.04514232 1.0381962  1.01657579
 1.00754633 1.00190026 0.99444049 0.97847559 0.95863493 0.94046688
 0.96217371 0.94809355 0.93898532 0.92593128 0.90921008 0.9288996
 0.91141095 0.92980787 0.91716281 0.90342657 0.89205082]","[1.74334377 1.77011386 1.65466116 1.65691822 1.69351892 1.72652728
 1.69552897 1.66983348 1.61991215 1.6721127  1.65653142 1.62745425
 1.66371025 1.73617792 1.71770012 1.71065771 1.66607169 1.69837506
 1.61110956 1.68640524 1.74986662 1.70225502 1.68312657 1.68847054
 1.76367676 1.65977338 1.68753438 1.69141222 1.66350371]"
0.9526,1.666,0.4512,0.4526,0.4462,0.001,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",238.1835012435913,31.74621868133545,"[1.63145619 1.38648525 1.26240655 1.23113399 1.16655868 1.12597917
 1.09671245 1.06623177 1.05734389 1.03454115 1.00777041 1.01616404
 0.99568712 1.00017917 0.97245938 0.9784156  0.97582714 0.95451135
 0.95882669 0.9526495 ]","[1.76024595 1.74737486 1.70902666 1.77166399 1.71958025 1.65505984
 1.78799006 1.61911921 1.64739333 1.6138912  1.77104598 1.71926573
 1.71284826 1.63607922 1.62924125 1.81044294 1.68753184 1.72068501
 1.62007144 1.66595269]"
1.1998,1.429,0.5027,0.5035,0.4999,0.001,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",563.1766505241394,107.11064624786377,"[1.73873724 1.52702064 1.45471323 1.41123264 1.36820562 1.34845598
 1.32115285 1.30848837 1.28999061 1.28144128 1.27911038 1.26178158
 1.24397709 1.24161035 1.24524398 1.23179629 1.22641417 1.21908626
 1.21898962 1.22476876 1.21534933 1.20677319 1.20921248 1.20336449
 1.20607062 1.21426867 1.19988776 1.19009696 1.20207145 1.18721058
 1.19489083 1.19270919 1.18979426 1.1872191  1.18130222 1.19981815]","[1.6746176  1.60800503 1.54032936 1.53592676 1.51170016 1.51371581
 1.47174751 1.4867939  1.49135152 1.46126713 1.45461429 1.47384642
 1.49673719 1.47614139 1.49098863 1.43829953 1.45999771 1.48876533
 1.45364773 1.45359864 1.45538547 1.4583524  1.42451603 1.4464959
 1.46059823 1.40688569 1.46301694 1.41423404 1.43748133 1.48315248
 1.44353463 1.45059012 1.44367654 1.42811911 1.43298586 1.42895314]"
1.1769,1.5128,0.4781,0.4773,0.4783,0.001,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",563.1766505241394,101.08602809906006,"[1.73886426 1.52322021 1.45209714 1.39119995 1.36099456 1.32843069
 1.31101177 1.30099642 1.28460035 1.26791852 1.27012239 1.25583001
 1.24407043 1.2344561  1.23686435 1.23227132 1.22886979 1.22279841
 1.21246669 1.21092466 1.21254617 1.20048303 1.19918176 1.1998381
 1.18746159 1.18968334 1.18794605 1.19008162 1.18521049 1.18416026
 1.18512144 1.1849175  1.18876669 1.17690445]","[1.66822184 1.62770072 1.53645138 1.52534004 1.49623652 1.48648395
 1.4798882  1.48945767 1.46962814 1.48068388 1.4592044  1.46269504
 1.47883916 1.48608991 1.45730204 1.48577858 1.44398265 1.44453912
 1.46917813 1.42968357 1.43469013 1.45162004 1.4726928  1.41130924
 1.48040134 1.45263275 1.42712649 1.43672617 1.44399012 1.43730871
 1.44848319 1.46327753 1.45584349 1.51279281]"
1.1665,1.4486,0.4867,0.4868,0.4846,0.001,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",563.1766505241394,137.86956357955933,"[1.73222504 1.52073083 1.44353095 1.38724348 1.35150902 1.32169744
 1.29798912 1.2878317  1.28049269 1.26849052 1.25559895 1.24577841
 1.24046362 1.23367295 1.22532875 1.22242668 1.21696475 1.22603428
 1.2186943  1.21738634 1.20384215 1.20071836 1.20076666 1.20015307
 1.19677157 1.19751902 1.19259802 1.19029521 1.17609302 1.18416385
 1.19601856 1.18361857 1.18431854 1.17842529 1.18267505 1.18240716
 1.17847372 1.16644496 1.17549819 1.17068467 1.17356125 1.17830027
 1.17501753 1.16880812 1.17325919 1.16651902]","[1.6693912  1.61669923 1.54360826 1.51721065 1.48415797 1.4843099
 1.49692605 1.48317968 1.48771475 1.46819287 1.50439076 1.47806991
 1.47600748 1.53305477 1.46634306 1.45216074 1.47116652 1.50302055
 1.4441978  1.47431114 1.47436523 1.43986141 1.55924607 1.43740523
 1.45252993 1.48110604 1.45249274 1.50111054 1.4444837  1.451555
 1.45040545 1.43506035 1.42939119 1.4717532  1.43681457 1.4237648
 1.44788918 1.44080094 1.43965482 1.45869525 1.43684066 1.45718069
 1.46190291 1.42967379 1.44192454 1.44856155]"
1.2159,1.4882,0.4777,0.4776,0.4725,0.001,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",563.1766505241394,65.4850685596466,"[1.72805687 1.53054571 1.44838067 1.39671978 1.3757608  1.33888917
 1.31840746 1.3019118  1.28871953 1.27388396 1.26559486 1.25880641
 1.25297056 1.25360056 1.24083732 1.23187702 1.22127105 1.21809429
 1.20768712 1.21052364 1.21588363]","[1.67778537 1.60094382 1.54822222 1.52034415 1.50477732 1.51546886
 1.47242187 1.45896617 1.47946771 1.48689545 1.44069686 1.46264427
 1.46370713 1.46925881 1.4711942  1.47991066 1.48627163 1.46471399
 1.45185881 1.44069021 1.48817621]"
1.1647,1.4608,0.4955,0.4953,0.4836,0.001,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",563.1766505241394,151.34282159805298,"[1.74468571 1.53694041 1.44687066 1.38815092 1.36359916 1.34640742
 1.31886508 1.29437275 1.28939207 1.27482495 1.25164742 1.25719002
 1.2451882  1.24053767 1.23576501 1.229698   1.22095011 1.21404197
 1.21206114 1.21618548 1.20460427 1.19665262 1.21374156 1.20102323
 1.20091169 1.19790592 1.18264594 1.19465122 1.19134856 1.18288295
 1.18760841 1.18894158 1.1876951  1.1827931  1.19379543 1.184369
 1.17508175 1.17078847 1.18060605 1.16811752 1.17440651 1.16953174
 1.16889498 1.17846732 1.18253664 1.17283056 1.17993696 1.16725344
 1.15929681 1.16473479]","[1.68519539 1.6082227  1.55689677 1.54093658 1.50376173 1.49995046
 1.49774538 1.49873668 1.47123563 1.49643701 1.51188174 1.4656837
 1.47401708 1.48037955 1.4624505  1.5186912  1.45144547 1.45036388
 1.46436196 1.47358899 1.44373436 1.46745275 1.45765553 1.47331904
 1.43935447 1.48126568 1.50289215 1.48596299 1.43215021 1.49590375
 1.47660109 1.43295112 1.45686715 1.44736848 1.48540569 1.47397664
 1.46164222 1.47388387 1.42494808 1.47804223 1.43861709 1.45534582
 1.45356188 1.41385551 1.45354504 1.44264308 1.44223958 1.47732835
 1.4188961  1.46077079]"
0.5567,2.8512,0.308,0.3082,0.3056,0.001,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",77.14289569854736,14.882513999938965,"[0.75733918 0.55338348 0.55182652 0.52073455 0.52615639 0.54694301
 0.52621832 0.51782768 0.54403412 0.51512376 0.55667427]","[2.75218441 2.80347535 2.95308882 3.03651673 2.99545064 3.07895347
 2.98481195 2.93159108 2.9817445  2.93730154 2.85118228]"
0.5382,3.1034,0.2848,0.2838,0.2789,0.001,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",77.14289569854736,14.819617986679077,"[0.77537344 0.56667451 0.55142309 0.53087048 0.53412229 0.51399264
 0.53340488 0.54037014 0.5314383  0.52453924 0.53824454]","[2.776501   2.95415811 3.0692986  2.87384067 3.13200052 2.95772512
 3.21894436 3.07175564 3.17960666 2.97075479 3.1034065 ]"
0.5342,3.1721,0.3018,0.3024,0.2933,0.001,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",77.14289569854736,15.297653675079346,"[0.74807317 0.56671328 0.51716746 0.52813367 0.54703703 0.54868548
 0.51856744 0.53904502 0.53040373 0.52819307 0.53420985]","[2.60233989 2.8583487  2.98076256 2.88610119 2.98646388 3.07311018
 3.26998081 3.03206215 2.9983199  3.13880976 3.17211669]"
0.5599,3.1436,0.2909,0.2907,0.2904,0.001,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",77.14289569854736,16.239959001541138,"[0.72763931 0.55355327 0.53428676 0.54277631 0.52433943 0.52601672
 0.51941809 0.53092052 0.51399862 0.53978788 0.55985709]","[2.69114554 2.914946   3.06608152 2.94453797 2.97717911 3.09134314
 3.13909732 3.17673569 3.09667766 3.02873457 3.14357092]"
0.5485,3.0768,0.3079,0.3077,0.306,0.001,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",77.14289569854736,15.436912536621094,"[0.77535391 0.59428238 0.54893147 0.54977017 0.54520773 0.54422448
 0.50733014 0.52047017 0.54456177 0.53235063 0.54852246]","[2.66993821 2.88913522 2.94896599 3.24055405 3.01941858 3.11942548
 3.1820277  3.16254652 3.25816074 3.11649555 3.07679742]"
1.2612,2.0254,0.3442,0.3453,0.3383,0.001,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",287.5495283603668,37.009883880615234,"[1.5631078  1.41640901 1.42827669 1.39050625 1.37512451 1.33587868
 1.33929484 1.28213886 1.30771973 1.28587486 1.27848302 1.28073089
 1.28916763 1.32961517 1.24884919 1.30454289 1.26121997]","[2.03708978 2.00521651 2.0044458  1.98637396 1.99341268 2.00069102
 1.8954113  1.93808168 1.99287286 1.93410649 1.93131122 1.98224351
 1.9617307  1.9739281  1.97017856 2.01203022 2.02539133]"
1.2428,2.0247,0.343,0.343,0.3407,0.001,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",287.5495283603668,37.5351836681366,"[1.56714381 1.4378677  1.38134005 1.38215694 1.35811448 1.32222194
 1.33954572 1.31193206 1.32952154 1.30495802 1.27781262 1.30045583
 1.30286512 1.28138535 1.25759549 1.25616263 1.24280194]","[2.04768147 1.92881152 1.9906502  2.03119123 1.9689646  1.99732363
 1.91259162 2.03703624 2.00004433 1.91648383 2.09469262 1.92797904
 1.95872303 1.98131072 2.11244882 2.03626578 2.02467929]"
1.2285,2.0756,0.3374,0.3371,0.3326,0.001,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",287.5495283603668,73.37377309799194,"[1.53466777 1.42026353 1.40415782 1.36688711 1.35367486 1.34734403
 1.3113006  1.28703089 1.2503017  1.27493336 1.28745611 1.27746826
 1.31069456 1.28928784 1.25614521 1.2787562  1.24632873 1.26092627
 1.27550052 1.23782832 1.24911661 1.26637845 1.21821588 1.27150741
 1.24791653 1.23904255 1.23113724 1.28162879 1.2859893  1.22184445
 1.25199089 1.2285152 ]","[2.01549813 1.97950402 2.02058974 2.03457321 1.95917173 1.95481712
 1.93904141 2.01336607 2.01230332 2.03503074 2.04018434 2.03105826
 1.9280644  1.97688692 2.03125753 2.00478055 2.0374295  2.10390234
 1.99163734 1.99897038 2.02574668 1.90604806 1.95913992 2.04689136
 2.05416225 1.9601742  2.02951061 2.02143589 2.00317566 1.9858183
 2.10462922 2.07564575]"
1.2601,1.9982,0.3507,0.3514,0.342,0.001,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",287.5495283603668,74.78897523880005,"[1.53939115 1.40578158 1.38704563 1.35683534 1.36010288 1.34354183
 1.29969252 1.31661657 1.30275602 1.30927682 1.29132935 1.25380453
 1.29107358 1.34073067 1.30094406 1.26195874 1.24241465 1.25257047
 1.27403274 1.28072826 1.26496097 1.25704913 1.27085897 1.22737959
 1.28862462 1.25097975 1.2566126  1.24570378 1.25635842 1.24930022
 1.27969536 1.25483572 1.26010654]","[2.03355378 1.97251859 1.98399652 2.10208111 1.95771768 2.01683016
 1.97086321 1.91893813 2.00147831 1.967492   1.91683797 1.96395434
 1.90193633 1.92596974 1.95766894 2.0202961  1.93000689 1.9407513
 2.10769404 2.11650316 1.93179352 2.00395262 1.88934134 1.96305548
 1.99166165 2.05186486 1.89472152 2.12497935 2.00750851 1.91449046
 1.92205161 1.98856479 1.99820237]"
1.2155,2.0792,0.3501,0.35,0.3449,0.001,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",287.5495283603668,64.41820931434631,"[1.54196502 1.4000063  1.40194383 1.37374638 1.35927241 1.32807258
 1.31558012 1.3047791  1.3095761  1.30043239 1.27783915 1.29430649
 1.26700509 1.29211291 1.28590605 1.26569308 1.26435481 1.24627941
 1.24341456 1.24598161 1.23563809 1.25760183 1.26022603 1.27506983
 1.22409658 1.26790353 1.24499027 1.21549537]","[2.0360082  1.98642753 1.98554922 1.99581709 2.03197246 2.03408335
 1.95957072 1.95438323 1.98652257 1.87741624 1.97113099 1.92733389
 2.05006943 2.09156177 1.98496294 1.85621839 1.97777497 1.83987332
 1.97854798 1.99820112 1.90925894 2.06315479 1.90270512 1.96371462
 2.04107586 2.008298   2.00677675 2.07923497]"
1.8644,1.6929,0.4124,0.4132,0.4093,0.001,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",664.9451444149017,144.98508596420288,"[2.06172123 1.99670851 1.97950919 1.9587265  1.93673283 1.92277327
 1.91674073 1.89335021 1.88663943 1.9001791  1.87971165 1.88376324
 1.88183446 1.8789011  1.88076335 1.86902976 1.86640024 1.86518166
 1.8820512  1.87370427 1.87371241 1.8807189  1.86003854 1.86368323
 1.86386493 1.85187835 1.85397035 1.85321735 1.85958014 1.85624035
 1.85850921 1.86487895 1.85413811 1.85230474 1.86307097 1.86443324]","[1.86336326 1.81624059 1.78289272 1.75751563 1.73966472 1.73979481
 1.72600347 1.71548071 1.70869282 1.73061127 1.71598608 1.73467192
 1.75000142 1.7279617  1.72549497 1.68225885 1.68606099 1.71850929
 1.72352401 1.6967369  1.69261777 1.72084726 1.70488894 1.72267123
 1.68901851 1.67148249 1.7058563  1.71672915 1.7178082  1.67573028
 1.7369411  1.68372759 1.68303168 1.71180483 1.70005778 1.69288025]"
1.8566,1.6837,0.4142,0.4129,0.4066,0.001,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",664.9451444149017,93.6713125705719,"[2.06810294 1.99618721 1.95970121 1.94813646 1.93468459 1.93991085
 1.90968122 1.90898697 1.90348955 1.88596057 1.88856795 1.87722016
 1.87899295 1.87999684 1.86219193 1.86082445 1.88146871 1.8622858
 1.85526479 1.86200965 1.86569708 1.8710736  1.85385304 1.85656136]","[1.86829154 1.80971434 1.77050721 1.77731913 1.76131601 1.76225251
 1.74079313 1.72495173 1.72742989 1.7359954  1.72076354 1.72149513
 1.73392118 1.68394574 1.71586982 1.70444337 1.69677979 1.68353395
 1.69126401 1.70145549 1.74881365 1.71792178 1.70212454 1.68366053]"
1.8593,1.7042,0.393,0.3942,0.385,0.001,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",664.9451444149017,156.16136503219604,"[2.06152539 1.98964619 1.95233187 1.94219289 1.92629604 1.91759217
 1.90256954 1.9012921  1.90539438 1.89716169 1.89331139 1.89585345
 1.87318516 1.86975126 1.87723373 1.86806852 1.87637493 1.87214307
 1.86628361 1.84971046 1.84844327 1.8543961  1.86320222 1.85223531
 1.85131234 1.85180573 1.87090242 1.86493982 1.85464812 1.853665
 1.85726481 1.8558122  1.86305958 1.88208699 1.84473274 1.85560469
 1.87371064 1.86859587 1.86978357 1.85930233]","[1.85562841 1.82305373 1.77981765 1.7768808  1.7695555  1.73769482
 1.71648057 1.70896353 1.71453722 1.72365403 1.70660138 1.72311539
 1.71905503 1.69952393 1.72350111 1.73411851 1.70882127 1.73075578
 1.73617111 1.71233137 1.69820493 1.73124325 1.6943638  1.73708615
 1.6941347  1.75245591 1.69864518 1.72565379 1.70772145 1.68740073
 1.73379357 1.70861852 1.71265113 1.70702694 1.71866632 1.72969891
 1.75269747 1.70852523 1.70156393 1.70424437]"
1.8715,1.7261,0.3908,0.3913,0.3795,0.001,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",664.9451444149017,112.55757522583008,"[2.06386366 1.98220734 1.96204128 1.94933715 1.94258769 1.91783402
 1.92071652 1.90854995 1.90684281 1.88604804 1.90048823 1.88446632
 1.89458209 1.878366   1.88392381 1.87626435 1.86414812 1.85303958
 1.85739763 1.86822571 1.84935841 1.85152302 1.85567892 1.85602386
 1.85826825 1.86890908 1.85159211 1.84774899 1.87152228]","[1.85693838 1.81222272 1.78984591 1.78378606 1.75264781 1.73384435
 1.72109852 1.71954919 1.72666447 1.71099865 1.71931563 1.71380886
 1.73292137 1.7218668  1.70898419 1.72270094 1.69158259 1.72076927
 1.66020713 1.70942477 1.71213466 1.69524541 1.69466169 1.70667755
 1.72491687 1.71873924 1.69528148 1.69151028 1.72614663]"
1.8429,1.7163,0.4003,0.3992,0.3939,0.001,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",664.9451444149017,157.06473326683044,"[2.05850792 1.97153895 1.9607262  1.93225984 1.93385572 1.90070216
 1.90870204 1.90871303 1.88163736 1.89904927 1.90613634 1.87468082
 1.87873272 1.88363148 1.87725559 1.86307935 1.86543847 1.85952467
 1.87825455 1.86541071 1.8554496  1.87128409 1.85560816 1.86309086
 1.84934403 1.86826341 1.85870891 1.85897866 1.84819592 1.85101
 1.85845054 1.85475803 1.86432218 1.8552241  1.85955515 1.85224422
 1.84219573 1.84771931 1.85036778 1.84289367]","[1.85180924 1.80451144 1.77412308 1.76095326 1.75051399 1.73459594
 1.75997736 1.7453288  1.73163049 1.72916414 1.72103261 1.70036818
 1.74366136 1.74169156 1.70478125 1.70475512 1.72085216 1.71351767
 1.71587327 1.69686615 1.71292604 1.7202985  1.70974289 1.71077006
 1.7099288  1.69958843 1.7089687  1.69539755 1.69511901 1.67827974
 1.70848136 1.67813929 1.70994528 1.70404698 1.70430912 1.70228344
 1.71478484 1.6830084  1.72487183 1.71634141]"
2.2894,2.2571,0.1403,0.1427,0.0577,0.001,2,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 96, 64, 10]",1146.587337255478,202.0962142944336,"[2.32461864 2.27707067 2.27559187 2.27055406 2.2827518  2.26892734
 2.26086806 2.27079677 2.2731203  2.2744952  2.27439411 2.26219441
 2.26825042 2.24697285 2.24983784 2.2552231  2.24679954 2.24861153
 2.25475942 2.25615513 2.25315884 2.25776346 2.262656   2.28249085
 2.29308106 2.28713997 2.28940906]","[2.20483718 2.24496897 2.22584545 2.19826294 2.23001192 2.18966732
 2.19749555 2.21814625 2.20841896 2.21135788 2.20518587 2.19913136
 2.17290991 2.15955402 2.14920573 2.16595841 2.14039739 2.14847035
 2.15598683 2.17063879 2.15566709 2.17518773 2.19666728 2.24701966
 2.27734591 2.25017268 2.25705166]"
